row,p_coef,i_coef,p_star,difference
835,0.5,1.0,30,7.308161883571704
836,0.0,1.0,20,1.266066889736579
837,0.2,8.0,10,0.4225816677662948
838,2.0,4.0,15,1.407428648411483
839,0.0,2.0,35,0.7035143029877773
840,7.0,0.4,20,0.5634667867823584
841,4.0,0.7,30,0.6354850273445631
842,0.0,2.0,25,1.0534248071231005
843,0.0,1.0,25,0.8437433029878294
844,2.0,4.0,25,0.5639333678090805
845,0.4,0.5,35,2.8804118836299955
846,0.3,3.0,25,1.3371248301369765
847,0.2,4.0,30,2.6718910875758795
848,0.3,0.7,35,2.811228985915778
849,0.5,0.3,25,4.5682320622578185
850,0.6,0.6,30,2.2521257008697804
851,0.9,2.0,35,0.7755231924803212
853,0.0,4.0,20,0.0722303265022361
854,0.0,2.0,35,1.1963707539598012
855,0.0,3.0,25,0.2828893366496565
856,0.0,2.0,30,0.7747626870020854
857,0.0,2.0,10,0.1407853800164842
858,0.0,3.0,30,1.8961657038789184
859,0.8,1.0,30,2.462976112964216
860,1.0,0.5,20,0.0011563425092333
861,0.0,3.0,10,0.5629772547654683
862,0.0,1.0,10,0.3521861959959711
864,0.0,2.0,25,1.8280928385875344
865,0.0,3.0,25,3.371786267281177
866,0.0,4.0,25,0.9835227493210006
868,0.0,4.0,15,0.3520878421888271
870,0.0,2.0,15,0.1415827043977042
872,7.0,7.0,10,0.4218605950041221
873,2.0,4.0,15,0.8440721171605841
874,0.0,4.0,35,1.125436762413317
875,8.0,2.0,30,0.7028582855921854
876,10.0,0.9,15,0.351899349375822
877,0.0,2.0,20,0.7044492269509846
879,1.0,0.5,15,0.2119781453290743
880,7.0,4.0,10,0.2815170703909064
881,0.0,1.0,20,0.6328596595660025
882,0.3,0.1,20,3.935351522202364
883,2.0,4.0,20,1.967037507477066
884,0.0,4.0,25,0.3522627820368456
885,0.0,4.0,10,0.4217965598009829
886,0.0,2.0,15,1.3369101898862097
887,0.0,2.0,15,0.001248536179685
888,1.0,3.0,25,0.8442912974639256
889,0.0,3.0,30,0.3519200804772451
890,1.0,3.0,15,1.4054703850673276
892,0.0,4.0,30,1.2657060608537671
893,1.0,0.5,20,0.7742597328714567
894,0.2,8.0,10,0.1417655517592724
895,0.0,4.0,10,0.3523928707540138
896,1.0,0.5,35,0.9873001465801252
897,1.0,6.0,15,0.9146215413983692
898,0.0,1.0,25,0.2129278292641583
899,0.9,0.4,10,3.094720632477788
901,0.2,0.9,30,1.8269199760428905
902,1.0,3.0,30,0.8443459961241828
903,0.0,2.0,35,1.2670636633199166
905,0.0,2.0,25,0.985005756737004
907,0.0,2.0,35,0.5643778958708374
910,6.0,6.0,25,8.573611665486625
912,0.0,4.0,30,1.5456292007202403
913,2.0,4.0,20,0.2826106576127563
914,1.0,3.0,15,0.7045684682911633
915,2.0,4.0,25,0.4937473362528957
916,0.3,6.0,10,0.7037179597460854
917,1.0,3.0,35,0.0722055352640484
919,1.0,8.0,30,0.7045355695028821
920,6.0,0.7,20,1.0541385778069152
921,0.4,10.0,15,2.248497833640518
923,0.7,7.0,30,1.338885176458077
924,2.0,0.2,25,1.6877209773277515
926,0.0,3.0,20,0.3518816091768402
927,0.0,2.0,15,0.7040775596788835
928,0.4,7.0,15,1.6865056797205211
930,7.0,8.0,20,0.423373082781536
931,6.0,0.3,20,1.0552478543046249
932,0.7,0.1,30,5.696086095992812
933,3.0,0.2,35,12.58763072188492
934,1.0,0.7,20,7.876257460158006
935,1.0,3.0,15,0.7035304687490278
936,1.0,3.0,35,0.9141883842585125
937,0.01,0.2,35,15.18676728539402
938,0.1,0.9,15,2.7413039314035075
939,2.0,4.0,15,0.4923675443586379
940,0.0,2.0,35,2.813719212469886
941,0.3,4.0,10,0.4232534437145983
942,0.0,2.0,25,0.5640125540023728
943,0.0,1.0,15,0.6331159640246957
946,3.0,0.2,30,1.335348039716853
947,0.0,1.0,35,1.197314068819222
948,1.0,6.0,35,2.1126052586777693
950,0.0,2.0,35,1.408573824884737
951,9.0,0.7,20,1.2639801272316245
952,0.7,0.4,30,7.52621978734672
953,0.0,1.0,25,1.3380909724723864
954,0.0,2.0,15,2.3188735489059145
956,0.5,0.4,15,5.481969790960429
957,3.0,0.2,35,6.6118966124147605
958,0.0,2.0,10,2.672065467635077
959,0.4,9.0,15,1.195092006732397
960,3.0,6.0,25,0.4951484337596437
961,6.0,9.0,15,1.3371175828393858
962,0.2,0.4,35,3.7242897588276
964,1.0,0.5,10,0.2115755776847709
965,0.2,0.4,20,7.801732856102195
966,0.0,1.0,35,1.9004509281289952
967,1.0,3.0,15,0.4926062503280555
968,1.0,3.0,15,0.422145090578951
969,0.5,0.7,30,6.611451029877645
970,1.0,3.0,10,1.3352792207098974
971,4.0,0.9,10,0.8446588577226057
972,0.0,2.0,30,0.2832593094729247
973,0.0,3.0,20,1.1267043949979216
974,1.0,0.5,10,0.6339516669574952
975,6.0,5.0,30,2.108422822656916
977,1.0,3.0,30,0.0022006799827565
978,0.5,9.0,20,0.4949065696583856
979,0.0,1.0,15,1.4066939901883575
981,0.0,2.0,25,2.739684884426433
984,0.0,2.0,15,1.617449910428194
987,0.0,1.0,30,2.8122446633808424
988,0.7,8.0,30,0.846234956755243
989,0.7,1.0,15,0.9841118570024464
991,2.0,4.0,10,0.0711614105501938
992,0.9,5.0,35,1.7554172878384549
993,0.0,4.0,35,0.775542298287899
994,0.1,0.4,20,18.49127651196032
996,8.0,0.8,35,3.166972167821367
997,0.0,10.0,30,1.3376652482071505
1001,2.0,4.0,15,1.1957454060488055
1002,6.0,0.3,25,1.545261451673884
1003,0.9,0.9,20,4.567767860988273
1004,1.0,3.0,20,0.4230284740134307
1006,0.0,1.0,20,0.4226327501204312
1007,0.0,3.0,20,0.7031514812769268
1008,0.0,1.0,25,0.4233739664754967
1009,3.0,8.0,25,2.107075241889735
1010,0.0,2.0,35,0.5635537567065008
1011,0.0,2.0,30,1.26499798095643
1012,0.0,1.0,15,1.26469917805721
1013,2.0,0.9,25,2.9509957139805234
1014,2.0,4.0,15,0.5636190592973929
1015,2.0,0.1,35,2.3858485596790304
1016,1.0,0.5,15,0.2112825656147396
1017,0.0,2.0,25,0.7738184376050041
1018,0.0,2.0,25,0.9848550498368224
1019,0.0,2.0,25,0.704365875179314
1021,5.0,4.0,35,1.82545363438814
1022,1.0,3.0,25,0.4924533524887859
1024,0.0,2.0,25,0.2821954535051558
1026,0.0,2.0,20,0.7046338978697104
1028,0.2,10.0,10,0.7038445537826599
1029,0.5,6.0,30,1.5485535733908633
1031,0.0,3.0,15,1.3361430839930488
1032,2.0,4.0,10,0.2822601742910766
1033,1.0,0.5,35,1.1280689882808588
1034,0.0,1.0,30,0.563939240546798
1035,9.0,8.0,15,0.3517543042695195
1036,8.0,0.9,10,0.1406669678945391
1038,1.0,0.5,25,0.9848431024658808
1039,1.0,3.0,30,0.7047013729666931
1040,10.0,0.3,15,0.1410623445997423
1041,2.0,4.0,15,0.7736269666920075
1042,0.6,0.3,10,2.953584318057757
1043,3.0,0.4,35,4.010995509872654
1045,0.01,4.0,25,1.3365144476027275
1046,0.6,0.4,25,1.9710382274085123
1047,1.0,0.5,15,1.617191538740177
1048,4.0,1.0,20,0.4929992633136981
1049,3.0,7.0,20,2.8806052165745086
1050,0.7,0.7,30,8.713802086825169
1051,0.6,0.1,30,2.4616444978789547
1052,7.0,0.9,25,0.8441202884914762
1053,0.0,2.0,30,1.476583645985297
1054,2.0,4.0,20,0.493496693746752
1055,0.1,0.2,25,63.20022522280347
1056,1.0,3.0,20,0.5634818724326767
1057,0.0,4.0,25,1.5475404889065114
1059,1.0,0.5,20,0.7745334483778628
1060,2.0,4.0,20,0.6337939742423284
1061,1.0,0.5,10,0.4226794705342529
1062,0.9,0.4,35,0.5661634880217115
1063,0.1,1.0,35,2.7426842198247456
1064,6.0,0.1,35,6.823340628711918
1065,0.6,6.0,15,1.6870798927640411
1066,0.8,0.6,15,2.2490622719046875
1067,0.9,3.0,20,2.391902812512555
1068,0.0,2.0,20,1.1264365723135477
1070,0.6,0.3,35,3.7226355499285706
1071,0.0,4.0,30,2.107369528550132
1072,0.0,2.0,35,0.6343995675679182
1073,0.0,2.0,35,1.759090266060305
1074,0.3,0.3,15,4.146454647816497
1077,0.5,7.0,35,1.1269079294716633
1079,0.1,10.0,35,0.9860338069398152
1080,1.0,3.0,35,0.8455737973877042
1081,0.6,0.2,35,0.9861748394881796
1082,0.8,0.1,20,8.50837943964956
1083,2.0,4.0,10,0.000694497952109
1084,0.6,0.9,15,2.670094944044351
1085,0.0,8.0,15,0.5644207327494177
1087,0.5,0.6,30,2.52871396765045
1088,0.5,9.0,15,0.564506846351474
1090,6.0,9.0,10,0.3524472658313646
1091,1.0,0.5,35,0.2112089757530526
1092,0.9,8.0,15,0.986074285760096
1094,0.0,2.0,15,0.7043428078096872
1095,0.0,1.0,35,1.40600197412044
1096,0.0,4.0,35,1.969869819406723
1097,2.0,4.0,35,1.61897170363482
1098,0.1,10.0,10,1.195085477629938
1101,0.0,2.0,10,0.2117416066316044
1102,0.0,0.3,35,9.63309726029844
1103,0.0,3.0,10,0.4922460267647111
1104,0.5,0.8,25,2.179486850291519
1105,4.0,0.4,20,1.5487317681356298
1106,0.0,2.0,20,0.7042506449781296
1107,0.0,4.0,15,0.98513903639327
1108,0.8,0.8,10,1.475839116644865
1109,1.0,3.0,30,2.1802477686391226
1111,0.5,0.1,15,3.657454695574816
1113,1.0,3.0,20,0.7043990627918557
1114,0.9,0.4,25,2.5280448244727927
1115,0.5,0.5,10,5.555023631540725
1116,0.3,4.0,30,0.7753493727469634
1117,0.5,3.0,25,0.8457735995971483
1119,1.0,0.5,35,0.3518819891719653
1120,0.0,2.0,30,1.0545180924558275
1121,5.0,4.0,10,0.2815566707937638
1122,6.0,5.0,30,1.055740626483967
1123,1.0,0.5,10,0.3516766344187561
1124,0.0,2.0,35,0.3527123863948205
1125,0.0,1.0,15,0.6331822901668813
1126,2.0,4.0,35,2.036898868617872
1127,0.8,0.8,10,1.6863376815394426
1128,0.0,1.0,25,1.7588121343272256
1129,0.0,4.0,15,1.2651660880764082
1131,0.0,3.0,15,0.7034489333201321
1132,5.0,8.0,10,0.422286973891417
1133,0.8,3.0,10,2.040230903918494
1134,0.5,5.0,25,3.7233503514511694
1135,0.0,1.0,30,0.7750780937833506
1136,0.0,2.0,30,0.7034570678578138
1137,3.0,3.0,25,1.055029521335512
1138,0.5,0.5,30,2.950730793069111
1139,0.7,0.9,10,0.9852754615008532
1140,0.5,4.0,20,0.7050344765006962
1141,8.0,6.0,15,1.1961462664113205
1142,1.0,10.0,10,0.774206107071068
1143,0.6,1.0,20,7.660400925214589
1144,0.2,0.7,30,2.1117875651111806
1145,10.0,0.8,10,0.0704092083498677
1146,0.8,5.0,20,0.7753037634052662
1147,0.7,7.0,10,0.7037234143314555
1150,2.0,4.0,25,0.5636287865840899
1152,0.3,8.0,35,0.7764374488661216
1153,0.9,2.0,30,1.3379288089082193
1154,3.0,8.0,25,1.685749410412881
1155,0.0,1.0,10,0.4931292539200322
1156,2.0,4.0,25,1.548670161961775
1157,0.6,0.1,15,4.146432823923654
1158,0.2,8.0,20,1.197012589556592
1159,0.2,0.1,35,16.377958207495677
1160,2.0,0.7,30,2.3868458096256795
1161,0.0,2.0,35,0.9831611130404632
1162,0.0,1.0,35,0.915949436399278
1163,1.0,0.5,20,0.6343506744589114
1164,1.0,0.5,15,0.2811607958617026
1165,2.0,0.8,20,7.032523166340998
1166,0.0,4.0,35,0.4943674586015838
1168,1.0,1.0,30,1.9676630611287296
1169,0.0,1.0,35,4.569945517474775
1171,6.0,4.0,10,0.2812899080935036
1172,0.2,0.7,30,5.339901236545967
1174,4.0,0.5,15,1.1943555958128105
1175,0.1,0.2,30,18.913439131671893
1176,0.1,0.1,25,10.615290696148506
1179,2.0,4.0,25,2.6698209651174194
1180,2.0,0.1,15,1.9001858275703905
1183,0.8,0.6,15,0.4239489977567743
1184,1.0,0.5,30,0.2121672362102655
1185,0.0,4.0,30,0.4939731020538582
1186,0.8,0.6,25,1.4085793178655006
1187,0.0,2.0,20,0.2817374707785136
1188,1.0,0.5,15,0.983686034473755
1189,0.01,9.0,20,1.2658014944609173
1192,0.3,7.0,30,0.9855933007660376
1193,0.0,0.5,15,0.8440842918669134
1195,8.0,7.0,15,0.0004793902706783
1196,0.2,0.3,15,12.93696552786329
1197,1.0,0.5,10,0.0002972284920694
1198,0.0,1.0,30,0.2828391506696484
1199,0.0,2.0,20,0.4938858721884243
1200,0.0,2.0,30,0.8448546994843324
1202,1.0,0.5,25,1.1974533157414546
1203,2.0,4.0,30,2.249771631717894
1204,0.0,3.0,20,0.9850550573290492
1205,0.0,4.0,10,0.0005640421154797
1206,2.0,4.0,15,1.126368720847173
1207,2.0,4.0,10,0.4931424558762458
1208,2.0,0.4,25,2.599454337318056
1209,0.6,0.9,10,1.616730559596574
1211,0.0,4.0,25,1.3345527825708263
1212,0.0,4.0,35,1.2679717632374574
1213,0.5,0.8,35,1.9665919958313287
1214,0.0,2.0,10,0.2118420149082212
1215,0.0,2.0,25,0.0714320730918531
1216,0.7,0.2,30,3.940665222418516
1217,0.0,2.0,20,1.0550525197454812
1218,0.8,0.3,30,1.4070039111545103
1219,1.0,0.5,35,1.6181693029572308
1220,0.0,1.0,30,0.2840773921323514
1221,4.0,0.5,35,1.479458778207027
1224,0.7,0.7,10,2.110342567323787
1226,2.0,2.0,35,3.7935253904538433
1231,6.0,7.0,10,0.422726838318904
1232,1.0,0.5,20,8.017218496291871
1233,4.0,5.0,30,2.8860568471633865
1234,1.0,3.0,15,0.2119187537614575
1235,0.1,0.2,15,1.7584277616626514
1236,0.4,0.9,10,2.04023904575019
1237,1.0,0.5,30,1.6893352170171043
1238,0.0,4.0,35,2.3893242086246147
1240,4.0,9.0,15,0.6321551106601095
1241,0.2,9.0,10,0.7040650614946857
1242,8.0,8.0,15,1.829480114401635
1243,7.0,4.0,10,0.2816750920133035
1244,0.0,2.0,10,1.2650690198523211
1245,0.0,2.0,15,0.914482052766469
1247,1.0,0.5,15,0.9846520331736688
1248,0.9,5.0,35,2.745522115167611
1251,0.0,2.0,25,0.9851803440046334
1252,1.0,6.0,10,0.3529296779593895
1253,5.0,0.2,20,0.634924836616082
1254,0.0,2.0,15,0.4923945155491802
1255,6.0,7.0,15,0.7735603987243476
1256,0.0,3.0,20,0.4228875561205436
1258,0.0,2.0,35,1.057212557420689
1259,0.7,5.0,25,0.4242529843743616
1260,0.0,2.0,30,1.1957360968046693
1261,7.0,0.8,20,0.4915918129520555
1262,1.0,0.5,15,1.1251499430555238
1263,3.0,5.0,15,0.4933761689809826
1264,0.1,3.0,20,1.5485232895259555
1267,0.4,2.0,20,2.5325358036713084
1268,0.3,0.6,35,2.8825713108616853
1269,0.1,7.0,15,0.9842859059114524
1270,0.0,3.0,25,1.0555593337504376
1271,8.0,0.6,25,0.7035382560197938
1272,2.0,4.0,20,0.4231898355357018
1273,10.0,0.5,10,0.2814105074922803
1275,0.0,4.0,20,0.4925963866084419
1277,0.8,2.0,20,1.1959560444959276
1278,1.0,0.5,20,1.8291532091312508
1279,0.0,2.0,25,1.0555143625293797
1280,0.1,3.0,15,0.4234226416210909
1281,0.0,1.0,20,1.1958766364024758
1282,4.0,0.8,25,3.863451081081632
1283,0.0,2.0,15,0.3516404849391037
1284,1.0,0.5,15,0.4223938403363325
1285,0.0,4.0,30,0.0016839876094678
1286,0.0,1.0,15,0.2125843404340166
1287,0.01,0.7,20,4.91965622286139
1288,1.0,0.5,30,0.4223727310556029
1289,0.0,2.0,25,1.1959853792534485
1290,6.0,0.5,20,0.2827307423626521
1291,9.0,8.0,30,2.880188159886508
1292,0.0,2.0,15,0.4928511692098904
1293,0.0,1.0,10,0.2819349437329359
1295,1.0,0.3,10,1.686191420163631
1296,1.0,3.0,10,0.7032775735037378
1298,0.0,1.0,25,1.6891974266488292
1299,3.0,0.2,20,1.1248656621296194
1300,0.0,2.0,20,1.407409788201539
1301,0.2,5.0,30,1.547402071013555
1303,0.1,0.6,15,2.883669387407961
1304,0.0,1.0,15,1.1956777400127443
1305,0.4,10.0,15,1.054763747764519
1306,3.0,0.3,10,0.3530353082397512
1307,0.0,1.0,35,0.2130272937101871
1308,2.0,4.0,35,0.7744055998717414
1309,0.2,2.0,35,2.387129356087017
1312,0.0,2.0,25,0.8446621684774671
1313,1.0,3.0,35,1.0550362048707074
1315,0.9,3.0,35,1.8254908346811591
1316,1.0,0.5,15,0.1419004584764449
1317,0.0,2.0,30,0.3534460191349957
1318,0.7,5.0,10,0.8432414069826528
1319,0.0,1.0,20,0.3521078551316869
1320,0.2,7.0,10,1.6179234988524351
1322,0.9,0.4,10,1.6886632142460378
1323,0.0,4.0,35,1.6183617376019148
1325,1.0,3.0,35,2.107803740012751
1326,0.1,2.0,35,8.300100783779524
1327,1.0,3.0,20,0.7045739318216278
1328,0.4,9.0,15,0.6340645079866318
1330,0.9,2.0,10,1.1964393240913012
1331,1.0,0.5,15,0.9840389598529028
1332,0.5,0.2,15,0.2828061688100565
1333,0.0,3.0,20,0.9155975220862872
1335,0.0,2.0,10,0.1410980103914791
1336,0.9,7.0,15,0.9157407309182356
1337,3.0,1.0,20,2.110796315347799
1338,0.0,2.0,20,1.476883381649185
1339,0.9,0.2,15,0.7737059839197675
1340,1.0,3.0,30,1.2674934312569404
1341,1.0,0.5,30,0.5646986498764033
1342,0.0,1.0,15,0.7738614271370192
1343,0.0,2.0,15,0.5624511184881404
1344,4.0,0.8,25,0.7055093574784426
1345,0.2,0.9,15,0.7036887540544221
1346,0.7,0.5,20,2.672948016452404
1347,1.0,3.0,25,0.493262849528489
1349,2.0,4.0,15,0.7032221965848828
1350,0.2,0.5,25,13.430382820639526
1351,0.0,4.0,20,0.0718416007568567
1354,0.0,1.0,15,0.6324433117069059
1355,0.8,9.0,30,1.0584663733940252
1357,6.0,3.0,30,1.3364899528183898
1358,5.0,0.4,25,0.2130719924924378
1359,1.0,3.0,25,1.0565531509750397
1361,2.0,8.0,30,1.687700118933689
1362,0.9,0.6,20,12.304872712195175
1363,2.0,0.5,25,0.7052908588212512
1364,0.0,2.0,15,1.758465640018927
1365,1.0,0.5,20,0.0715953929410702
1367,0.0,3.0,20,1.0564873721732253
1369,0.4,5.0,10,1.4769440532852744
1370,0.0,7.0,10,0.7036548464002932
1371,0.0,3.0,20,0.5625025680409976
1373,0.0,1.0,10,0.1411888550217765
1374,0.1,5.0,20,1.2677057243262508
1375,0.5,1.0,15,10.125188300057962
1376,4.0,0.8,35,1.1234620991240618
1378,2.0,4.0,15,0.5630739447309381
1379,0.0,5.0,35,3.096700004547131
1380,0.0,1.0,20,1.0560110875269713
1381,0.3,3.0,30,2.110911165407283
1382,0.0,4.0,30,0.8455260260932249
1383,0.1,2.0,25,1.827457377849841
1384,7.0,0.3,35,2.9545645347453338
1385,0.9,0.1,30,7.243000942197701
1387,6.0,2.0,10,0.844365972945277
1388,1.0,0.4,10,4.008433470290135
1390,1.0,3.0,25,1.0534192979522707
1391,0.0,0.9,30,61.79888205344088
1392,0.5,7.0,30,1.7557277381817098
1393,7.0,0.1,35,2.53395005575727
1394,0.2,5.0,20,1.056235791497515
1395,0.0,4.0,15,0.4929470883205589
1396,1.0,3.0,25,0.843678113162623
1397,1.0,3.0,15,1.6879399322641555
1398,0.0,10.0,30,0.7057005355998411
1399,0.0,8.0,30,1.6859628417921408
1401,0.0,2.0,10,0.4925126331064282
1402,0.0,1.0,20,0.2822297774283573
1403,8.0,0.1,10,0.211304342204027
1404,0.0,1.0,30,1.8980562169805169
1405,0.4,6.0,25,1.615658861613846
1406,2.0,0.5,30,2.464215981371687
1407,0.0,2.0,20,1.2666022570421545
1409,0.0,4.0,15,0.8445057542954251
1410,0.7,7.0,30,0.8468526573685962
1411,0.7,6.0,35,2.387778524338584
1412,1.0,0.5,25,0.8429494859309656
1414,5.0,0.6,20,0.5636891471907788
1415,0.3,0.2,35,8.087522769072455
1416,0.0,4.0,20,0.21189261534162
1417,0.2,0.3,30,28.68566440424807
1418,0.0,1.0,15,0.7735722224280774
1419,4.0,4.0,35,3.3720713357951624
1420,1.0,10.0,15,2.181555378185406
1422,0.5,1.0,30,9.628837439497204
1423,1.0,0.5,25,2.8840951586962458
1424,9.0,2.0,10,0.2816207332529172
1425,0.4,3.0,10,1.4074989583573796
1426,0.0,1.0,10,1.1246575672079118
1427,0.0,2.0,20,0.845337531586611
1428,2.0,4.0,20,0.3520739546495086
1429,2.0,4.0,35,2.250342097384479
1430,5.0,2.0,35,0.7763799647815475
1431,2.0,5.0,10,0.4928733676563546
1432,0.0,1.0,25,0.7043062236701099
1433,1.0,0.5,10,0.562621358378812
1434,0.0,1.0,10,1.3351850706808612
1435,0.0,1.0,25,0.9153900072328636
1437,1.0,3.0,15,0.3528300987120847
1439,0.0,2.0,35,0.4927045476544869
1440,0.7,2.0,15,6.255197740778985
1441,1.0,3.0,35,0.2819803858759897
1442,1.0,0.5,15,1.6182964316233075
1444,0.3,3.0,35,3.5132098755760817
1446,0.7,9.0,20,0.9153608688131049
1447,0.9,4.0,10,1.2656995316354207
1448,0.0,2.0,25,0.9838063375346886
1449,7.0,1.0,15,1.4772552345042218
1450,0.5,8.0,25,0.7739682864100983
1452,2.0,0.4,30,0.7027338170750834
1453,8.0,1.0,35,4.146137201300167
1454,0.2,0.2,35,8.157535502642943
1456,0.0,2.0,30,0.9857296148868748
1457,0.6,4.0,35,2.8146549506240373
1458,0.0,4.0,35,0.913134606616378
1459,0.0,10.0,20,0.8446023423718438
1460,0.0,2.0,20,0.3514524576249993
1461,0.0,2.0,15,0.6325360926541945
1463,0.0,1.0,30,0.632347523514504
1464,0.1,0.1,15,2.250553927198019
1465,1.0,0.5,35,0.4938480717795022
1467,0.0,2.0,35,0.9830030277719484
1468,1.0,0.5,30,19.821532304361185
1471,0.0,2.0,30,0.7033502468642583
1472,0.1,0.7,30,4.00573628507645
1473,0.0,4.0,30,0.5638236974699851
1474,1.0,0.5,30,0.986610361735937
1475,1.0,0.5,30,0.8456615983459157
1476,0.0,2.0,35,1.547602871181339
1479,2.0,4.0,20,0.2821603749961889
1480,1.0,3.0,20,1.3362135337228764
1481,7.0,0.1,35,0.9847759616382384
1482,0.1,4.0,10,0.5634878708120352
1483,0.0,2.0,35,0.845268918088367
1484,10.0,0.3,10,0.2112286068910442
1485,4.0,0.1,15,0.2824454923550741
1488,0.0,3.0,30,0.5645017260351537
1489,0.4,0.8,35,11.039556031403416
1490,0.4,1.0,10,0.563195015143175
1491,0.8,4.0,30,1.056630349897934
1492,1.0,3.0,10,0.4221634289681661
1493,1.0,0.5,15,0.5637231293680411
1494,0.0,2.0,20,0.493629927793151
1495,0.6,2.0,10,1.4776590805230343
1498,2.0,4.0,20,0.7034043255562112
1499,0.0,3.0,20,0.6322072929777534
1500,0.7,0.9,25,1.8256946566210357
1502,0.0,2.0,25,0.844935485763104
1505,0.0,1.0,20,1.265065996264509
1506,5.0,0.8,25,2.1078141257057563
1507,0.0,2.0,15,0.5634908362681523
1508,4.0,0.5,20,3.376971057264881
1509,0.0,2.0,10,0.2113796448255689
1512,0.0,2.0,20,0.0713303047577795
1513,2.0,0.4,15,2.249247937498068
1515,0.3,5.0,15,1.8299796302651243
1516,0.6,7.0,35,1.6201915975371255
1518,0.0,4.0,10,0.5629977403789894
1519,7.0,6.0,30,1.1256792301401006
1520,0.0,4.0,30,1.7567333880122975
1522,1.0,0.5,15,0.915155626825726
1523,0.0,1.0,35,0.4236549890742864
1524,1.0,0.5,30,0.8461113481550875
1525,0.2,0.8,30,4.008681787044817
1526,2.0,4.0,30,0.7735149291665255
1527,0.0,1.0,15,0.9145283950316712
1528,2.0,4.0,20,0.2123747982878283
1529,1.0,0.5,35,0.4942452428967803
1530,2.0,8.0,25,1.6906030441602056
1531,0.0,1.0,25,1.1976227520065894
1532,0.4,0.7,35,4.151373276836315
1533,3.0,7.0,10,0.4923094491714144
1534,0.1,7.0,35,3.232476667699278
1537,1.0,3.0,35,1.1279955003510196
1539,0.9,0.6,25,1.6863616893215427
1540,0.0,2.0,35,0.5644441510055795
1541,0.0,1.0,30,0.4927529263893424
1542,0.7,0.5,30,14.19824095516526
1543,0.4,2.0,15,4.079322628778937
1545,0.0,1.0,20,0.9851690875728236
1546,0.7,0.6,25,12.51663637698276
1547,0.6,4.0,15,1.6161073260292549
1548,0.0,2.0,25,1.3364642561876874
1549,0.0,2.0,10,0.2114918313546523
1550,0.8,4.0,25,1.54507688619647
1551,1.0,0.8,25,3.3718345351451084
1554,0.2,0.5,35,4.989167853297594
1555,1.0,1.0,10,1.6164427566607085
1557,0.0,3.0,15,0.2119183865321439
1558,0.8,5.0,10,0.4932491332711803
1559,0.0,1.0,10,1.3352955190038918
1560,0.0,2.0,30,2.743798489028673
1562,0.0,1.0,20,0.9138041150242078
1563,0.2,0.9,10,2.318942627628413
1565,0.9,3.0,10,2.8816552560839237
1566,1.0,0.5,35,0.2828562889797794
1567,1.0,0.7,20,8.364114961134613
1568,0.0,4.0,25,0.4222719863886999
1569,0.0,2.0,15,1.3364426870021875
1570,0.0,1.0,20,1.2666903197577168
1571,1.0,0.5,20,0.1408045256508199
1572,0.0,1.0,35,0.9147865701499692
1573,0.7,0.3,10,4.992770293099719
1574,0.0,4.0,15,0.6336287090212949
1575,0.0,3.0,20,0.9853409710989612
1576,1.0,0.5,10,0.5631579438428309
1577,7.0,3.0,35,6.394201599780459
1579,0.0,1.0,15,0.4931004371623508
1580,0.0,0.5,25,29.45863704085805
1581,0.0,1.0,10,1.125140823093307
1582,0.4,0.4,15,1.8270834975433925
1583,6.0,9.0,10,0.6331328968992809
1584,0.4,2.0,20,0.4932411894038906
1585,0.0,2.0,35,1.405013862483484
1586,7.0,0.4,20,0.281209000000004
1587,0.0,2.0,10,0.8442558027283802
1588,0.5,0.5,35,2.7405848479232717
1589,0.2,9.0,25,1.0577307408062353
1590,3.0,1.0,20,15.112709229483963
1591,0.2,0.5,25,4.145262837943529
1592,0.0,2.0,10,0.8439484159519912
1593,0.1,0.8,20,1.897224717832064
1595,2.0,0.5,30,1.826253314859448
1596,2.0,4.0,20,0.422863686819019
1598,0.0,1.0,30,1.8297811863766604
1599,1.0,3.0,30,1.125643549821456
1601,0.8,0.6,15,1.335261095080451
1602,0.0,2.0,15,1.1951438363902316
1603,0.0,1.0,20,1.1248154489730702
1604,0.9,0.6,30,1.338130227307934
1607,0.5,0.6,30,1.4757320301523524
1610,3.0,2.0,35,1.0545980150456495
1611,0.5,5.0,25,0.3536443157140034
1612,0.7,6.0,25,0.773827470442856
1613,1.0,3.0,25,0.2831389173253988
1615,4.0,10.0,10,1.759139476024516
1616,10.0,3.0,10,0.0003153795617372
1617,0.0,4.0,25,1.546143451261906
1618,0.5,0.8,20,3.3030786576739404
1619,0.0,2.0,10,0.4926847985167653
1621,2.0,4.0,25,1.546719044221308
1622,0.1,6.0,15,0.7754124627734313
1623,0.0,1.0,15,0.9851467673848616
1625,2.0,4.0,35,1.1270222725911871
1626,1.0,3.0,20,2.95126058925145
1627,2.0,10.0,30,1.6167626634419516
1628,0.0,2.0,25,0.8451380059357847
1630,0.8,0.9,25,1.8301832177036916
1631,1.0,3.0,15,1.194906973982972
1633,0.2,0.8,15,4.923022094973598
1634,0.2,9.0,35,2.460353459486676
1635,0.0,0.8,35,1.1962002614885323
1636,0.2,6.0,15,1.6866027825251475
1638,2.0,4.0,30,1.6161548683736946
1639,2.0,1.0,25,2.1076829189093145
